variant_id,problem_id,family,condition,layer,token_count_proxy,sentence_count_proxy,structural_progress,remaining_distance,operation,termination_allowed,confidence,eos_logit,coordinate_1,coordinate_2,radius,raw_angle,phase_reliable,manifold_distance,request_id,operation_planning,operation_calculation,operation_uncertainty,operation_backtracking,operation_checking,operation_consolidation,operation_final_emission
6b04d354d72fda2534ae3bf4,dependency-00000,dependency_graph,length_matched_progress,0,101,10,0.8,1,calculation,0,0.8300000000000001,1.3688235294117652,1.2791450949582164,0.9006911933267894,1.5644349777769928,0.6134959335929172,True,0.44301744826422673,274120c9c379847a3fc40d01,0,1,0,0,0,0,0
6b04d354d72fda2534ae3bf4,dependency-00000,dependency_graph,length_matched_progress,1,101,10,0.8,1,calculation,0,0.8300000000000001,1.3688235294117652,1.2308983889837013,-0.29078035162181487,1.2647782639229603,-0.23198128950268393,True,0.8353746204003585,274120c9c379847a3fc40d01,0,1,0,0,0,0,0
6b04d354d72fda2534ae3bf4,dependency-00000,dependency_graph,length_matched_progress,2,101,10,0.8,1,calculation,0,0.8300000000000001,1.3688235294117652,1.3597245642951215,-0.25902802290557675,1.3841771589641008,-0.1882448312995978,True,1.062655987132371,274120c9c379847a3fc40d01,0,1,0,0,0,0,0
6b04d354d72fda2534ae3bf4,dependency-00000,dependency_graph,length_matched_progress,3,101,10,0.8,1,calculation,0,0.8300000000000001,1.3688235294117652,-0.7546980277770122,-1.037244480017737,1.2827490886598896,-2.1998059683427655,True,0.3893778233745292,274120c9c379847a3fc40d01,0,1,0,0,0,0,0
9b1f61ea0af676438b05b6d0,dependency-00000,dependency_graph,length_matched_progress,0,101,10,1.0,0,consolidation,0,0.9,1.8588235294117645,1.2478938508660729,0.4020706020840454,1.3110682026842018,0.31169673577641094,True,0.4199210764386355,3728efb2dd20e810f199f8ef,0,0,0,0,0,1,0
9b1f61ea0af676438b05b6d0,dependency-00000,dependency_graph,length_matched_progress,1,101,10,1.0,0,consolidation,0,0.9,1.8588235294117645,0.9133753846484908,-0.7625696903457889,1.1898601287192756,-0.6956573683972724,False,0.7422755695547385,3728efb2dd20e810f199f8ef,0,0,0,0,0,1,0
9b1f61ea0af676438b05b6d0,dependency-00000,dependency_graph,length_matched_progress,2,101,10,1.0,0,consolidation,0,0.9,1.8588235294117645,1.023096602206097,-0.6004259041977758,1.1862705947115848,-0.5307100166252187,False,1.1107677826998712,3728efb2dd20e810f199f8ef,0,0,0,0,0,1,0
9b1f61ea0af676438b05b6d0,dependency-00000,dependency_graph,length_matched_progress,3,101,10,1.0,0,consolidation,0,0.9,1.8588235294117645,-0.38885459797291805,-1.2475886125672895,1.3067843144804938,-1.8729384889738598,True,0.26744860097712747,3728efb2dd20e810f199f8ef,0,0,0,0,0,1,0
6103fab5c0c1f4636134c9f7,dependency-00000,dependency_graph,teleport,0,48,3,0.8,1,calculation,0,0.85,1.2264705882352942,0.5957762076717479,1.0829019307524315,1.2359716344864364,1.0678254053476464,True,0.5305498039071825,cc34c97a617d4c6ded992410,0,1,0,0,0,0,0
6103fab5c0c1f4636134c9f7,dependency-00000,dependency_graph,teleport,1,48,3,0.8,1,calculation,0,0.85,1.2264705882352942,1.3055743406269185,0.15980816333274286,1.3153185956152211,0.12179860592245571,True,0.9362145909980937,cc34c97a617d4c6ded992410,0,1,0,0,0,0,0
6103fab5c0c1f4636134c9f7,dependency-00000,dependency_graph,teleport,2,48,3,0.8,1,calculation,0,0.85,1.2264705882352942,1.2821050257264182,0.5969360177105907,1.41425807624815,0.4357431445929308,True,1.2071138450905612,cc34c97a617d4c6ded992410,0,1,0,0,0,0,0
6103fab5c0c1f4636134c9f7,dependency-00000,dependency_graph,teleport,3,48,3,0.8,1,calculation,0,0.85,1.2264705882352942,-1.205017049157233,-0.6282174395641191,1.358941956130615,-2.661023166526819,True,0.3427673061366537,cc34c97a617d4c6ded992410,0,1,0,0,0,0,0
1e1d62d74d36e9fdeb34326b,dependency-00000,dependency_graph,rollback,0,72,8,0.6,2,backtracking,0,0.25,-2.8323529411764707,0.5565158132610338,1.0704083393642525,1.2064343593375175,1.091348018367706,True,0.6278683278469738,7ca22eb44cd1a869ff1d6a03,0,0,0,1,0,0,0
1e1d62d74d36e9fdeb34326b,dependency-00000,dependency_graph,rollback,1,72,8,0.6,2,backtracking,0,0.25,-2.8323529411764707,1.3709789891735402,0.7313344468884253,1.5538447354742047,0.49004003532522844,True,0.9703705237205528,7ca22eb44cd1a869ff1d6a03,0,0,0,1,0,0,0
1e1d62d74d36e9fdeb34326b,dependency-00000,dependency_graph,rollback,2,72,8,0.6,2,backtracking,0,0.25,-2.8323529411764707,1.056920943432866,0.9374274306724324,1.4127462859424325,0.7255536396434125,True,1.3100698284842256,7ca22eb44cd1a869ff1d6a03,0,0,0,1,0,0,0
1e1d62d74d36e9fdeb34326b,dependency-00000,dependency_graph,rollback,3,72,8,0.6,2,backtracking,0,0.25,-2.8323529411764707,-1.4260681800122876,-0.34554795792668475,1.467335628024775,-2.903866367249611,True,0.3690854888286142,7ca22eb44cd1a869ff1d6a03,0,0,0,1,0,0,0
baf56b1ef4aaae4576bc8c74,dependency-00000,dependency_graph,loop,0,51,6,0.19999999999999996,4,calculation,0,0.6,-0.5058823529411762,-1.3370979205360585,0.2981644297830138,1.3699390045873143,2.9221886427251067,True,0.5869377647052226,7a2008afad779fd5694a485d,0,1,0,0,0,0,0
baf56b1ef4aaae4576bc8c74,dependency-00000,dependency_graph,loop,1,51,6,0.19999999999999996,4,calculation,0,0.6,-0.5058823529411762,-0.840546837483508,1.3338645183204216,1.5766145817027373,2.133096943139339,True,0.9354628107572651,7a2008afad779fd5694a485d,0,1,0,0,0,0,0
baf56b1ef4aaae4576bc8c74,dependency-00000,dependency_graph,loop,2,51,6,0.19999999999999996,4,calculation,0,0.6,-0.5058823529411762,-1.066759250150847,0.8648196156881924,1.3732764708759377,2.4603624822006407,True,1.3780606169365344,7a2008afad779fd5694a485d,0,1,0,0,0,0,0
baf56b1ef4aaae4576bc8c74,dependency-00000,dependency_graph,loop,3,51,6,0.19999999999999996,4,calculation,0,0.6,-0.5058823529411762,-0.20221721068590098,1.4957487723403569,1.5093562171519588,1.7051762019718948,True,0.28530340632716106,7a2008afad779fd5694a485d,0,1,0,0,0,0,0
95fcaee11527ee97ac5cbbc1,dependency-00000,dependency_graph,answer_known_verification_unfinished,0,74,8,1.0,0,checking,0,0.95,2.0794117647058816,1.1304820872016492,0.4265843876546727,1.2082896959233367,0.3608270061837802,True,0.4956027334781501,18fc17132a49a2ed5509d00a,0,0,0,0,1,0,0
95fcaee11527ee97ac5cbbc1,dependency-00000,dependency_graph,answer_known_verification_unfinished,1,74,8,1.0,0,checking,0,0.95,2.0794117647058816,1.0776798915311534,-0.45571501951854865,1.1700727018546282,-0.40006239950757094,False,0.949001874962054,18fc17132a49a2ed5509d00a,0,0,0,0,1,0,0
95fcaee11527ee97ac5cbbc1,dependency-00000,dependency_graph,answer_known_verification_unfinished,2,74,8,1.0,0,checking,0,0.95,2.0794117647058816,1.276505399674986,-0.35671295119122687,1.325409432947778,-0.27249390479859614,True,1.0169966677308835,18fc17132a49a2ed5509d00a,0,0,0,0,1,0,0
95fcaee11527ee97ac5cbbc1,dependency-00000,dependency_graph,answer_known_verification_unfinished,3,74,8,1.0,0,checking,0,0.95,2.0794117647058816,-0.5739335299048915,-1.1087297471613218,1.2484716051995326,-2.0484637273727015,False,0.3552861288796216,18fc17132a49a2ed5509d00a,0,0,0,0,1,0,0
f5ef76c511aac20ca1e75191,dependency-00000,dependency_graph,work_nearly_complete_answer_unknown,0,62,7,0.8,1,calculation,0,0.7,0.2588235294117642,0.9310432314371571,1.2106189676572725,1.5272327208570748,0.9152056038447408,True,0.5487348860674808,b47812bbf10b74923a0e2fe2,0,1,0,0,0,0,0
f5ef76c511aac20ca1e75191,dependency-00000,dependency_graph,work_nearly_complete_answer_unknown,1,62,7,0.8,1,calculation,0,0.7,0.2588235294117642,1.353493673477765,0.06262786793210007,1.3549418341707717,0.04623828720877446,True,0.9648003291163575,b47812bbf10b74923a0e2fe2,0,1,0,0,0,0,0
f5ef76c511aac20ca1e75191,dependency-00000,dependency_graph,work_nearly_complete_answer_unknown,2,62,7,0.8,1,calculation,0,0.7,0.2588235294117642,1.3152511604431822,0.2966830682574234,1.3482976147860593,0.2218582588786697,True,1.1703922832304894,b47812bbf10b74923a0e2fe2,0,1,0,0,0,0,0
f5ef76c511aac20ca1e75191,dependency-00000,dependency_graph,work_nearly_complete_answer_unknown,3,62,7,0.8,1,calculation,0,0.7,0.2588235294117642,-1.1025209050271974,-0.8006860565046922,1.3625896326858742,-2.5134773399248966,True,0.2992367218771464,b47812bbf10b74923a0e2fe2,0,1,0,0,0,0,0
c0914b9e92afa1c8081077eb,dependency-00000,dependency_graph,confident_guess,0,41,3,0.0,5,final_emission,1,0.95,3.8852941176470583,-1.0196004318898062,-1.0920697410121625,1.4940553403218542,-2.3218894743319227,True,0.6527265643537042,746e75077c271616abdbd955,0,0,0,0,0,0,1
c0914b9e92afa1c8081077eb,dependency-00000,dependency_graph,confident_guess,1,41,3,0.0,5,final_emission,1,0.95,3.8852941176470583,-1.7449243879092708,-0.2449746425872756,1.762036802972999,-3.0021115838361134,True,1.1409809568661777,746e75077c271616abdbd955,0,0,0,0,0,0,1
c0914b9e92afa1c8081077eb,dependency-00000,dependency_graph,confident_guess,2,41,3,0.0,5,final_emission,1,0.95,3.8852941176470583,-1.636044772890019,-0.6715886032216764,1.768523042224216,-2.7520715196667904,True,1.3051649329151318,746e75077c271616abdbd955,0,0,0,0,0,0,1
c0914b9e92afa1c8081077eb,dependency-00000,dependency_graph,confident_guess,3,41,3,0.0,5,final_emission,1,0.95,3.8852941176470583,1.2503812089429394,0.9491987343321936,1.5698507588097173,0.6493171480077168,True,0.43007625340200095,746e75077c271616abdbd955,0,0,0,0,0,0,1
442b287d8325502f6df4a272,dependency-00000,dependency_graph,complete_answer_forbidden,0,77,8,1.0,0,consolidation,0,0.95,2.0970588235294114,1.1156431731994352,0.27688954584381414,1.1494901089196456,0.24327277718991278,False,0.5609536888492649,ca1135da021064614fdf7d3e,0,0,0,0,0,1,0
442b287d8325502f6df4a272,dependency-00000,dependency_graph,complete_answer_forbidden,1,77,8,1.0,0,consolidation,0,0.95,2.0970588235294114,1.0636961759829637,-0.5422471427484099,1.193935307552128,-0.4714380574115537,False,0.8484285016997606,ca1135da021064614fdf7d3e,0,0,0,0,0,1,0
442b287d8325502f6df4a272,dependency-00000,dependency_graph,complete_answer_forbidden,2,77,8,1.0,0,consolidation,0,0.95,2.0970588235294114,1.2247689155143842,-0.2829945358225591,1.257038107503391,-0.22707445622755032,True,1.0448648930076854,ca1135da021064614fdf7d3e,0,0,0,0,0,1,0
442b287d8325502f6df4a272,dependency-00000,dependency_graph,complete_answer_forbidden,3,77,8,1.0,0,consolidation,0,0.95,2.0970588235294114,-0.559100645473084,-1.1050968028754622,1.2384799051635789,-2.0391759682448716,False,0.3287177988186095,ca1135da021064614fdf7d3e,0,0,0,0,0,1,0
bd58bded20ec59a25b0cdaa4,dependency-00000,dependency_graph,complete_answer_allowed,0,74,8,1.0,0,final_emission,1,0.95,4.079411764705882,1.034761367884219,0.46724335766144254,1.1353622522104383,0.42413964050024044,False,0.5088729103338586,fe820df81cf352700bcd0291,0,0,0,0,0,0,1
bd58bded20ec59a25b0cdaa4,dependency-00000,dependency_graph,complete_answer_allowed,1,74,8,1.0,0,final_emission,1,0.95,4.079411764705882,1.034680326517765,-0.5795163570819566,1.1859184568124617,-0.5105584908148008,False,0.9056026098108914,fe820df81cf352700bcd0291,0,0,0,0,0,0,1
bd58bded20ec59a25b0cdaa4,dependency-00000,dependency_graph,complete_answer_allowed,2,74,8,1.0,0,final_emission,1,0.95,4.079411764705882,1.0885407973598022,-0.5585695943381794,1.2234872534014534,-0.4741011893785299,False,1.0698730625842996,fe820df81cf352700bcd0291,0,0,0,0,0,0,1
bd58bded20ec59a25b0cdaa4,dependency-00000,dependency_graph,complete_answer_allowed,3,74,8,1.0,0,final_emission,1,0.95,4.079411764705882,-0.6021889560872846,-1.0698738761556,1.227705848203755,-2.0834590366648644,False,0.4010522861367466,fe820df81cf352700bcd0291,0,0,0,0,0,0,1
fff39ebcd46aca54e114ed3f,iterative-00001,iterative_state_machine,concise,0,26,4,0.0,5,calculation,0,0.55,-1.0029411764705878,-0.9291286665573875,-1.0605558224938616,1.4099853657553827,-2.290236038329366,True,0.6635678289436372,5f41c0326657572816634aae,0,1,0,0,0,0,0
fff39ebcd46aca54e114ed3f,iterative-00001,iterative_state_machine,concise,1,26,4,0.0,5,calculation,0,0.55,-1.0029411764705878,-1.248300493292158,-0.12696238549419211,1.2547404388493346,-3.0402330100923143,True,1.084612335771625,5f41c0326657572816634aae,0,1,0,0,0,0,0
fff39ebcd46aca54e114ed3f,iterative-00001,iterative_state_machine,concise,2,26,4,0.0,5,calculation,0,0.55,-1.0029411764705878,-1.3359061454781171,-0.2900954629620949,1.3670408213207799,-2.927759935170545,True,1.3630292753856292,5f41c0326657572816634aae,0,1,0,0,0,0,0
fff39ebcd46aca54e114ed3f,iterative-00001,iterative_state_machine,concise,3,26,4,0.0,5,calculation,0,0.55,-1.0029411764705878,1.1897821464037854,0.739571126773271,1.4009093501928969,0.5561521772364357,True,0.35670842212225823,5f41c0326657572816634aae,0,1,0,0,0,0,0
96a95a4f93cd1335498e91cd,iterative-00001,iterative_state_machine,verbose_paraphrase,0,46,6,0.0,5,checking,0,0.55,-0.8852941176470583,-0.9368612439875769,-1.2225528273955906,1.540241671381119,-2.224657877410753,True,0.6686123606129678,674a35c5e232c4c5edd24a70,0,0,0,0,1,0,0
96a95a4f93cd1335498e91cd,iterative-00001,iterative_state_machine,verbose_paraphrase,1,46,6,0.0,5,checking,0,0.55,-0.8852941176470583,-1.804870978732805,0.06177639434576747,1.8059278979987758,3.10737841459347,True,1.1604971166230735,674a35c5e232c4c5edd24a70,0,0,0,0,1,0,0
96a95a4f93cd1335498e91cd,iterative-00001,iterative_state_machine,verbose_paraphrase,2,46,6,0.0,5,checking,0,0.55,-0.8852941176470583,-1.5458142079784785,-0.36118017669988034,1.587448482826793,-2.912060003819233,True,1.3700840631430886,674a35c5e232c4c5edd24a70,0,0,0,0,1,0,0
96a95a4f93cd1335498e91cd,iterative-00001,iterative_state_machine,verbose_paraphrase,3,46,6,0.0,5,checking,0,0.55,-0.8852941176470583,1.1824434754205326,0.9986732628398052,1.5477470266408817,0.701341590256912,True,0.33603429216641006,674a35c5e232c4c5edd24a70,0,0,0,0,1,0,0
8d526d6bea576018ea50c080,iterative-00001,iterative_state_machine,redundant_valid,0,42,6,0.0,5,checking,0,0.55,-0.9088235294117641,-1.0522822739731186,-1.2111479798677924,1.6044243245650047,-2.2861213799159086,True,0.6157411282193018,cc69805fcd170140bcf1a0e2,0,0,0,0,1,0,0
8d526d6bea576018ea50c080,iterative-00001,iterative_state_machine,redundant_valid,1,42,6,0.0,5,checking,0,0.55,-0.9088235294117641,-1.5334177654146224,-0.07886051619299568,1.5354442433066073,-3.090209981631482,True,1.1287960921694944,cc69805fcd170140bcf1a0e2,0,0,0,0,1,0,0
8d526d6bea576018ea50c080,iterative-00001,iterative_state_machine,redundant_valid,2,42,6,0.0,5,checking,0,0.55,-0.9088235294117641,-1.2918060595052798,-0.3412460339031071,1.3361181650696765,-2.8833301261441204,True,1.3550089352016055,cc69805fcd170140bcf1a0e2,0,0,0,0,1,0,0
8d526d6bea576018ea50c080,iterative-00001,iterative_state_machine,redundant_valid,3,42,6,0.0,5,checking,0,0.55,-0.9088235294117641,1.1912133243535796,0.9530527860912157,1.5255486872577142,0.674782979627827,True,0.3783774288274889,cc69805fcd170140bcf1a0e2,0,0,0,0,1,0,0
d949b944a86398ae228bd8ed,iterative-00001,iterative_state_machine,repeated_summary,0,40,6,0.0,5,checking,0,0.55,-0.920588235294117,-1.2076233155411966,-0.9018775494245216,1.5072283126304034,-2.5001296911650406,True,0.6402660145400211,1471d0c8af95f38cc3bdd75c,0,0,0,0,1,0,0
d949b944a86398ae228bd8ed,iterative-00001,iterative_state_machine,repeated_summary,1,40,6,0.0,5,checking,0,0.55,-0.920588235294117,-1.4900246339537424,0.023472787865900308,1.490209509283571,3.125840668083371,True,1.0847301782009617,1471d0c8af95f38cc3bdd75c,0,0,0,0,1,0,0
d949b944a86398ae228bd8ed,iterative-00001,iterative_state_machine,repeated_summary,2,40,6,0.0,5,checking,0,0.55,-0.920588235294117,-1.5601970117130477,-0.3664849180532396,1.6026621323656505,-2.9108787176319333,True,1.4838040846922451,1471d0c8af95f38cc3bdd75c,0,0,0,0,1,0,0
d949b944a86398ae228bd8ed,iterative-00001,iterative_state_machine,repeated_summary,3,40,6,0.0,5,checking,0,0.55,-0.920588235294117,1.242582438424884,0.864477632166428,1.5137148650911785,0.6078412907197903,True,0.3365046010571687,1471d0c8af95f38cc3bdd75c,0,0,0,0,1,0,0
1b58eaa83acad99967ea54e9,iterative-00001,iterative_state_machine,confirmation,0,40,6,0.0,5,checking,0,0.55,-0.920588235294117,-1.0358004150226996,-1.1258435227468657,1.5298385985038647,-2.314563636286755,True,0.647758378977373,33b6970d53850d8281c4f6f9,0,0,0,0,1,0,0
1b58eaa83acad99967ea54e9,iterative-00001,iterative_state_machine,confirmation,1,40,6,0.0,5,checking,0,0.55,-0.920588235294117,-1.6920511475832367,-0.037869638138680745,1.6924748729391828,-3.119215483099117,True,1.183949472464028,33b6970d53850d8281c4f6f9,0,0,0,0,1,0,0
1b58eaa83acad99967ea54e9,iterative-00001,iterative_state_machine,confirmation,2,40,6,0.0,5,checking,0,0.55,-0.920588235294117,-1.7725266231404062,-0.4282368203000345,1.8235233489051397,-2.9045383552265256,True,1.349467728022466,33b6970d53850d8281c4f6f9,0,0,0,0,1,0,0
1b58eaa83acad99967ea54e9,iterative-00001,iterative_state_machine,confirmation,3,40,6,0.0,5,checking,0,0.55,-0.920588235294117,1.273520950240352,0.932003068230523,1.5781271589742691,0.6317716737492187,True,0.25480199316999125,33b6970d53850d8281c4f6f9,0,0,0,0,1,0,0
efb4a3c8f53808168d0b47be,iterative-00001,iterative_state_machine,plausible_digression,0,52,6,0.0,5,planning,0,0.55,-0.8499999999999994,-1.200448188753241,-1.1383506490888835,1.6543633380131522,-2.3827392929273645,True,0.6746797827268604,9ee2bb7529fce6b98dec28aa,1,0,0,0,0,0,0
efb4a3c8f53808168d0b47be,iterative-00001,iterative_state_machine,plausible_digression,1,52,6,0.0,5,planning,0,0.55,-0.8499999999999994,-1.692309359776479,0.1655081713566417,1.7003834638024728,3.0441025050991555,True,1.0589898103598743,9ee2bb7529fce6b98dec28aa,1,0,0,0,0,0,0
efb4a3c8f53808168d0b47be,iterative-00001,iterative_state_machine,plausible_digression,2,52,6,0.0,5,planning,0,0.55,-0.8499999999999994,-1.6171982692087816,-0.23809567583350832,1.634631393551003,-2.995415525455428,True,1.541393422324812,9ee2bb7529fce6b98dec28aa,1,0,0,0,0,0,0
efb4a3c8f53808168d0b47be,iterative-00001,iterative_state_machine,plausible_digression,3,52,6,0.0,5,planning,0,0.55,-0.8499999999999994,1.1316932085116667,1.051077003837746,1.5445039288353926,0.7484819642112118,True,0.36474823850904686,9ee2bb7529fce6b98dec28aa,1,0,0,0,0,0,0
42125789d786cf7b20e83aa8,iterative-00001,iterative_state_machine,concise,0,33,5,0.19999999999999996,4,calculation,0,0.62,-0.4717647058823531,-1.3825114021142673,0.1839215360160854,1.3946916893659593,3.009334872195298,True,0.5676721549746786,bd720ee9800c986b2dd984fa,0,1,0,0,0,0,0
42125789d786cf7b20e83aa8,iterative-00001,iterative_state_machine,concise,1,33,5,0.19999999999999996,4,calculation,0,0.62,-0.4717647058823531,-0.9464307820442588,1.209065523759405,1.5354382651036518,2.2349479336452465,True,1.121514064808873,bd720ee9800c986b2dd984fa,0,1,0,0,0,0,0
42125789d786cf7b20e83aa8,iterative-00001,iterative_state_machine,concise,2,33,5,0.19999999999999996,4,calculation,0,0.62,-0.4717647058823531,-1.201019204462117,1.0225545029329262,1.5773600860156252,2.436283119109518,True,1.3160045063482857,bd720ee9800c986b2dd984fa,0,1,0,0,0,0,0
42125789d786cf7b20e83aa8,iterative-00001,iterative_state_machine,concise,3,33,5,0.19999999999999996,4,calculation,0,0.62,-0.4717647058823531,0.02805924682266072,1.5547339049391775,1.5549870856375878,1.5527506658141368,True,0.3164512362840526,bd720ee9800c986b2dd984fa,0,1,0,0,0,0,0
a4370056904a48b72b99722c,iterative-00001,iterative_state_machine,verbose_paraphrase,0,53,7,0.19999999999999996,4,checking,0,0.62,-0.35411764705882365,-1.7704503984167053,0.35078121526988915,1.8048662205936734,2.945994794983865,True,0.5551098469581582,fafd136fb1ccb0de958eb916,0,0,0,0,1,0,0
a4370056904a48b72b99722c,iterative-00001,iterative_state_machine,verbose_paraphrase,1,53,7,0.19999999999999996,4,checking,0,0.62,-0.35411764705882365,-0.9321328784808478,1.3318383121539346,1.625627568930237,2.181444713400347,True,0.954146493518543,fafd136fb1ccb0de958eb916,0,0,0,0,1,0,0
a4370056904a48b72b99722c,iterative-00001,iterative_state_machine,verbose_paraphrase,2,53,7,0.19999999999999996,4,checking,0,0.62,-0.35411764705882365,-0.8754120141951846,1.286940202983073,1.556457927684325,2.1681284800509415,True,1.3442324882661505,fafd136fb1ccb0de958eb916,0,0,0,0,1,0,0
a4370056904a48b72b99722c,iterative-00001,iterative_state_machine,verbose_paraphrase,3,53,7,0.19999999999999996,4,checking,0,0.62,-0.35411764705882365,-0.14563466379289416,1.5248387526744016,1.5317776199421684,1.6660157416568686,True,0.31702192658165934,fafd136fb1ccb0de958eb916,0,0,0,0,1,0,0
8129e085bf0a8c1d9b219930,iterative-00001,iterative_state_machine,redundant_valid,0,49,7,0.19999999999999996,4,checking,0,0.62,-0.37764705882352956,-1.389897160718051,0.3125550569978904,1.4246068864873054,2.9203958674320654,True,0.6394770713122518,1744de380449c262e1a38357,0,0,0,0,1,0,0
8129e085bf0a8c1d9b219930,iterative-00001,iterative_state_machine,redundant_valid,1,49,7,0.19999999999999996,4,checking,0,0.62,-0.37764705882352956,-1.0169061905529098,1.2024506884826667,1.5747970849024548,2.272785634236609,True,0.9770349615718135,1744de380449c262e1a38357,0,0,0,0,1,0,0
8129e085bf0a8c1d9b219930,iterative-00001,iterative_state_machine,redundant_valid,2,49,7,0.19999999999999996,4,checking,0,0.62,-0.37764705882352956,-1.1898994585440341,0.999013171199398,1.5536692175856686,2.4431804170924907,True,1.4078227947622377,1744de380449c262e1a38357,0,0,0,0,1,0,0
8129e085bf0a8c1d9b219930,iterative-00001,iterative_state_machine,redundant_valid,3,49,7,0.19999999999999996,4,checking,0,0.62,-0.37764705882352956,-0.18364110050874818,1.6191459380738604,1.6295268094073032,1.6837322150798197,True,0.28142942919485486,1744de380449c262e1a38357,0,0,0,0,1,0,0
ebc88505e9ef562613d1cb77,iterative-00001,iterative_state_machine,repeated_summary,0,47,7,0.19999999999999996,4,checking,0,0.62,-0.3894117647058825,-1.6691905886640783,0.02322775706440628,1.6693521947099645,3.1276779705717415,True,0.5936820907413956,e5443bc90e639a3d336eefc5,0,0,0,0,1,0,0
ebc88505e9ef562613d1cb77,iterative-00001,iterative_state_machine,repeated_summary,1,47,7,0.19999999999999996,4,checking,0,0.62,-0.3894117647058825,-0.6847882189661313,1.2765713102917395,1.4486439228101482,2.0631596703303283,True,0.9028642243563888,e5443bc90e639a3d336eefc5,0,0,0,0,1,0,0
ebc88505e9ef562613d1cb77,iterative-00001,iterative_state_machine,repeated_summary,2,47,7,0.19999999999999996,4,checking,0,0.62,-0.3894117647058825,-1.2020042345864896,1.1089656583949445,1.6354262476379624,2.396432296284811,True,1.3096581873608608,e5443bc90e639a3d336eefc5,0,0,0,0,1,0,0
ebc88505e9ef562613d1cb77,iterative-00001,iterative_state_machine,repeated_summary,3,47,7,0.19999999999999996,4,checking,0,0.62,-0.3894117647058825,-0.12455959381900937,1.6563413248789154,1.6610182650753715,1.6458566894833513,True,0.3321784765822248,e5443bc90e639a3d336eefc5,0,0,0,0,1,0,0
d95320e6d309093db8fcc4e3,iterative-00001,iterative_state_machine,confirmation,0,47,7,0.19999999999999996,4,checking,0,0.62,-0.3894117647058825,-1.5173896508834288,0.2287458939146761,1.5345344690136349,2.991969674496601,True,0.590618454309265,90900826b3ebf87e16b29eeb,0,0,0,0,1,0,0
d95320e6d309093db8fcc4e3,iterative-00001,iterative_state_machine,confirmation,1,47,7,0.19999999999999996,4,checking,0,0.62,-0.3894117647058825,-0.6720956532957105,1.488417361827026,1.6331254728792617,1.99493892913539,True,0.9992119046444007,90900826b3ebf87e16b29eeb,0,0,0,0,1,0,0
d95320e6d309093db8fcc4e3,iterative-00001,iterative_state_machine,confirmation,2,47,7,0.19999999999999996,4,checking,0,0.62,-0.3894117647058825,-1.1302966491292636,1.2442630766711495,1.6810000353955965,2.308236529844319,True,1.372147152445601,90900826b3ebf87e16b29eeb,0,0,0,0,1,0,0
d95320e6d309093db8fcc4e3,iterative-00001,iterative_state_machine,confirmation,3,47,7,0.19999999999999996,4,checking,0,0.62,-0.3894117647058825,-0.19415970860629136,1.5963922537052433,1.6081561553954224,1.691825950277798,True,0.2899372569604661,90900826b3ebf87e16b29eeb,0,0,0,0,1,0,0
312d732dc5cf5f95fe0ba1b0,iterative-00001,iterative_state_machine,plausible_digression,0,59,7,0.19999999999999996,4,planning,0,0.62,-0.31882352941176484,-1.4090051010740605,0.4548406460589363,1.4805996718087013,2.8293429947604083,True,0.5853154011651458,33e06d2a907d154d2a1e7906,1,0,0,0,0,0,0
312d732dc5cf5f95fe0ba1b0,iterative-00001,iterative_state_machine,plausible_digression,1,59,7,0.19999999999999996,4,planning,0,0.62,-0.31882352941176484,-0.6291246913418157,1.3237411973896265,1.4656359148582765,2.014458904457847,True,0.9278598629143681,33e06d2a907d154d2a1e7906,1,0,0,0,0,0,0
312d732dc5cf5f95fe0ba1b0,iterative-00001,iterative_state_machine,plausible_digression,2,59,7,0.19999999999999996,4,planning,0,0.62,-0.31882352941176484,-1.0849295137298178,1.1598733484432218,1.5881996833493295,2.3228213995384603,True,1.4657286966239014,33e06d2a907d154d2a1e7906,1,0,0,0,0,0,0
312d732dc5cf5f95fe0ba1b0,iterative-00001,iterative_state_machine,plausible_digression,3,59,7,0.19999999999999996,4,planning,0,0.62,-0.31882352941176484,-0.20200539544770013,1.5589523973803832,1.5719856096949572,1.699655982159389,True,0.26435443633091477,33e06d2a907d154d2a1e7906,1,0,0,0,0,0,0
2338784669d410e62b944d52,iterative-00001,iterative_state_machine,concise,0,40,6,0.4,3,calculation,0,0.6900000000000001,0.05941176470588244,-0.7336008766044182,1.3200820313877941,1.5102274053094442,2.0780233131187167,True,0.5922404791285608,3f1ef3a8862d1312b6dff833,0,1,0,0,0,0,0
2338784669d410e62b944d52,iterative-00001,iterative_state_machine,concise,1,40,6,0.4,3,calculation,0,0.6900000000000001,0.05941176470588244,0.4147265071337999,1.4081990806952032,1.4679995662772578,1.2843852490757826,True,0.9047161398004954,3f1ef3a8862d1312b6dff833,0,1,0,0,0,0,0
2338784669d410e62b944d52,iterative-00001,iterative_state_machine,concise,2,40,6,0.4,3,calculation,0,0.6900000000000001,0.05941176470588244,-0.1175531437483021,1.4668363140657066,1.4715391649110048,1.6507660178007795,True,1.4235310919491462,3f1ef3a8862d1312b6dff833,0,1,0,0,0,0,0
